customer_id,first_name,last_name,age,gender,country,education_level,marital_status,income_usd,signup_date,tenure_months,has_credit_card,is_active_member,num_products,branch_id
CUST003713,Betty,Davis,59,FEMALE,USA,High School,Married,44700.0,11-Nov-2016,97,1,1,1,BR015
CUST002611,William,Martin,35,M,USA,High School,Married,54700.0,11/09/2023,15,1,0,3,BR012
CUST000868,Donald,Jackson,42,FEMALE,USA,High School,Single,82200.0,08/23/2015,112,1,1,2,BR002
CUST001141,Lisa,Thomas,48,female,USA,Bachelor,Married,94200.0,23-Jun-2024,6,1,0,2,BR010
CUST000998,Mark,Lopez,39,Female,USA,High School,Married,104700.0,2021/11/19,37,0,1,3,BR020
CUST001338,Mark,Johnson,34,Male,USA,High School,Married,58200.0,12/14/2020,48,1,0,1,BR019
CUST000542,Sandra,Hernandez,53,F,USA,High School,Single,52400.0,27-Nov-2022,25,1,1,1,BR009
CUST001100,Steven,Moore,58,Male,USA,Bachelor,Married,105800.0,2016-03-06,105,0,0,1,BR007
CUST001133,Patricia,Hernandez,18,male,USA,Bachelor,Married,55000.0,23-Jan-2019,71,1,0,3,BR007
CUST004993,Barbara,Lee,35,male,USA,High School,Divorced,42000.0,06-Jul-2019,65,1,1,3,BR015
CUST004041,Matthew,Johnson,58,Female,USA,Master,Single,29200.0,2024-02-09,10,1,1,1,BR007
CUST002259,Donald,Gonzalez,18,f,USA,Bachelor,Married,53400.0,13/12/2023,12,1,1,4,BR018
CUST004088,Richard,Jackson,57,FEMALE,USA,High School,Single,98700.0,2021/04/20,44,1,1,1,BR016
CUST000060,Susan,Gonzalez,42,M,USA,Bachelor,Married,60100.0,2015/01/14,119,0,1,1,BR020
CUST002958,Daniel,Moore,35,f,USA,Bachelor,Single,48000.0,2024/10/07,2,0,1,2,BR002
CUST001939,David,Perez,32,f,USA,Bachelor,Single,56900.0,21/07/2019,65,1,1,2,BR017
CUST004916,Mary,Harris,62,Female,USA,Bachelor,Married,58900.0,24/09/2018,75,1,1,4,BR015
CUST004997,Sarah,Wilson,20,f,USA,Vocational,Divorced,67400.0,16-Feb-2021,46,1,1,2,BR014
CUST001079,Elizabeth,Wilson,55,FEMALE,USA,Master,Married,44400.0,03/06/2015,117,0,1,2,BR005
CUST004560,Lisa,Brown,52,Male,USA,PhD,Single,58800.0,28/04/2017,92,0,1,3,BR018
CUST003704,William,Thompson,46,FEMALE,USA,,Married,28800.0,22/03/2022,33,1,0,3,BR007
CUST002592,Christopher,Martin,66,M,USA,Master,Married,33800.0,08-Oct-2023,14,1,1,1,BR009
CUST000941,Margaret,White,19,F,USA,Master,Single,62900.0,2020/10/24,50,1,1,1,BR010
CUST001081,Mary,Brown,36,MALE,USA,Bachelor,Married,46800.0,2019-02-19,70,1,1,4,BR007
CUST000188,Richard,Moore,39,MALE,USA,Bachelor,Married,45600.0,02/23/2020,58,0,1,1,BR010
 cust002699 ,Steven,Sanchez,50,M,USA,Master,Single,44400.0,21/12/2017,84,1,1,2,BR013
CUST002086,Mary,Lee,57,f,USA,Master,Single,60200.0,21-Aug-2020,52,1,1,1,BR008
CUST002250,Lisa,Johnson,53,Male,USA,Bachelor,Married,41600.0,26-Sep-2015,111,1,0,1,BR014
CUST004951,Lisa,Smith,35,f,USA,High School,Divorced,36100.0,2018-01-14,83,1,0,2,BR017
CUST002024,Mary,Martin,39,female,USA,Bachelor,Divorced,38600.0,12/26/2023,12,0,1,1,BR007
CUST002749,Thomas,Martinez,56,Male,USA,Vocational,Married,66300.0,2022/12/30,24,1,0,2,BR017
CUST001493,Robert,Jackson,65,f,USA,Master,Single,99500.0,2020/07/13,53,1,1,3,BR018
CUST003946,Betty,Hernandez,18,f,USA,Master,Married,57700.0,04/15/2024,8,0,0,1,BR019
CUST000227,Margaret,Anderson,18,Female,USA,Bachelor,Married,94400.0,18/01/2015,119,0,0,2,BR014
CUST003694,Jessica,Garcia,33,m,USA,Master,Divorced,141400.0,2022/12/29,24,1,1,3,BR006
CUST001930,Anthony,Moore,33,F,USA,Bachelor,Married,80400.0,03/14/2021,45,1,1,1,BR016
CUST003139,William,Taylor,72,FEMALE,USA,PhD,Widowed,108100.0,08-Oct-2015,110,1,0,2,BR012
CUST004545,Susan,Rodriguez,72,O,USA,Bachelor,Married,47300.0,06-Jun-2017,90,1,1,1,BR011
CUST001405,Christopher,Taylor,66,Female,USA,High School,Divorced,105000.0,17-Jul-2021,41,1,1,3,BR013
CUST002180,Betty,Perez,53,MALE,USA,Vocational,Single,51900.0,21/06/2020,54,0,0,3,BR017
CUST000698,Mary,Jackson,53,female,USA,Bachelor,Single,67200.0,12/05/2014,120,1,1,2,BR016
CUST001125,Jessica,Jackson,43,male,USA,Vocational,Divorced,39300.0,06/03/2019,66,1,0,2,BR007
CUST002866,Anthony,Wilson,18,m,USA,Vocational,Married,50400.0,2015-06-14,114,0,0,1,BR014
CUST003241,Jessica,Jones,62,Male,USA,Bachelor,Widowed,73900.0,28/07/2020,53,1,0,4,BR002
CUST001779,Mary,Smith,50,F,USA,High School,,35800.0,2020-04-04,56,1,1,1,BR006
CUST003805,William,Thomas,62,MALE,USA,High School,Married,37700.0,31-May-2020,55,1,1,3,BR010
CUST001038,Steven,Jones,53,m,USA,Bachelor,Single,59100.0,05-Feb-2023,22,0,0,3,BR008
CUST004227,Christopher,Harris,48,f,USA,Bachelor,Married,78200.0,2024-08-17,4,1,1,2,BR007
CUST002257,Mary,Clark,54,F,USA,Master,Single,102000.0,15/10/2017,86,1,1,1,BR002
CUST000314,James,Miller,56,female,USA,High School,Widowed,42500.0,2019/05/05,67,0,1,1,BR011
CUST002282,Anthony,Thompson,62,male,USA,Bachelor,Married,50400.0,2022-09-27,27,1,1,1,BR003
CUST001417,Elizabeth,Garcia,57,M,USA,Vocational,Single,66700.0,2024-02-03,10,1,1,1,BR001
CUST001037,Robert,Robinson,37,female,USA,Bachelor,Single,56600.0,02/10/2022,34,1,1,1,BR005
CUST002160,Michael,Miller,36,male,USA,Bachelor,Divorced,83300.0,30/08/2024,4,1,1,3,BR003
CUST004215,William,Hernandez,35,other,USA,Vocational,Married,52400.0,14-Sep-2016,99,0,0,2,BR002
 cust001755 ,Patricia,Martinez,29,F,USA,High School,Married,,17/02/2021,46,1,1,1,BR008
CUST003197,Matthew,Garcia,52,m,USA,Bachelor,Divorced,95300.0,2024/03/15,9,1,1,3,BR005
CUST002884,Matthew,Thompson,35,Male,USA,Bachelor,Married,38600.0,2018/06/24,78,0,1,2,BR015
CUST002765,Linda,Brown,39,Male,USA,High School,,50300.0,2022-11-27,25,1,0,2,BR009
CUST004099,Lisa,Smith,67,female,USA,Bachelor,Married,93700.0,05/06/2020,54,1,0,2,BR010
CUST003434,Steven,Perez,39,Male,USA,Master,Married,65800.0,10/09/2020,51,0,1,2,BR005
CUST003520,Richard,Miller,43,M,USA,Vocational,Single,110600.0,2018-09-13,75,1,1,3,BR020
CUST001507,Richard,Moore,34,MALE,USA,Bachelor,Married,83200.0,05/05/2021,43,1,1,2,BR010
CUST001924,Anthony,Perez,64,Male,USA,PhD,,39900.0,17/10/2018,74,1,1,3,BR002
CUST000449,Christopher,Jackson,50,MALE,USA,Bachelor,Single,41400.0,06/12/2021,36,1,0,3,BR006
CUST002500,Linda,Lewis,40,F,USA,Vocational,Single,61500.0,11/17/2017,85,1,1,4,BR002
CUST004311,Daniel,Jackson,34,MALE,USA,Master,Widowed,52000.0,30/06/2021,42,0,0,2,BR015
CUST002830,Margaret,Wilson,46,f,USA,Bachelor,Single,47800.0,2016-06-23,102,1,1,4,BR012
CUST002764,Barbara,Ramirez,43,Female,USA,High School,Divorced,50800.0,02/19/2023,22,0,1,2,BR007
CUST000362,Michael,Thomas,65,M,USA,Bachelor,Married,30700.0,2022/05/21,31,1,0,1,BR010
CUST002184,Margaret,Lopez,46,FEMALE,USA,PhD,Single,93100.0,20/04/2019,68,1,1,3,BR002
CUST001135,Matthew,Thomas,45,Female,USA,Master,Widowed,115000.0,08-Mar-2018,81,1,0,2,BR009
CUST003978,Linda,Williams,52,male,USA,Bachelor,Single,107800.0,05/22/2018,79,0,1,3,BR011
CUST002156,William,Thomas,64,F,USA,Bachelor,Divorced,53200.0,2024-08-08,4,1,0,4,BR011
CUST001831,David,Jones,36,M,USA,Vocational,Single,89000.0,10-Aug-2016,100,1,0,2,BR017
CUST001054,Mary,Ramirez,62,f,USA,Vocational,Single,105800.0,15-Dec-2016,96,1,1,2,BR015
CUST002461,Michael,Johnson,38,MALE,USA,Bachelor,Single,28200.0,04/07/2023,17,1,1,1,BR009
CUST000023,Sarah,Thomas,37,female,USA,Bachelor,Married,79100.0,23/04/2019,68,0,0,3,BR016
CUST002067,Karen,Gonzalez,44,FEMALE,USA,High School,Single,33700.0,2022-02-05,34,1,1,2,BR020
CUST001654,Sandra,Martinez,72,Male,USA,High School,Single,44300.0,2024-02-18,10,1,0,1,BR007
CUST002651,Richard,Jones,30,FEMALE,USA,Bachelor,Married,56100.0,2017-07-09,89,1,0,1,BR014
CUST003297,Joseph,Wilson,52,male,USA,Bachelor,Married,49900.0,26/11/2019,61,1,1,1,BR019
CUST002868,Mary,Clark,37,M,USA,Bachelor,Married,48200.0,2020-07-11,53,1,1,2,BR016
CUST004120,Christopher,Johnson,30,female,USA,,Single,46300.0,12-Aug-2019,64,1,1,2,BR016
CUST002469,Michael,Smith,56,female,USA,Vocational,Married,66100.0,11/22/2015,109,1,0,2,BR005
CUST002326,Daniel,Moore,46,MALE,USA,High School,Single,90100.0,01/08/2015,119,1,1,2,BR012
CUST000461,Jennifer,Hernandez,50,m,USA,Master,Divorced,75600.0,28-Aug-2024,4,1,1,3,BR014
CUST001068,Christopher,Garcia,87,male,USA,,Single,46900.0,15/10/2022,26,1,0,3,BR006
CUST000088,Robert,Ramirez,30,female,USA,PhD,Married,27600.0,2023/03/11,21,0,1,2,BR018
CUST001431,Betty,Lewis,35,Female,USA,Master,Single,34000.0,11/22/2017,85,1,0,1,BR018
CUST004538,Patricia,Ramirez,64,Female,USA,Vocational,Single,30700.0,2017/03/13,93,1,0,1,BR013
CUST000283,James,Ramirez,67,F,USA,PhD,Married,105900.0,2018-12-11,72,1,1,1,BR012
CUST002484,Susan,Perez,34,FEMALE,USA,Master,Married,54200.0,2015-03-06,117,1,1,1,BR014
CUST000463,Barbara,Thompson,41,FEMALE,USA,Master,Married,,19-Jun-2016,102,1,1,2,BR010
CUST000213,Steven,Williams,48,MALE,USA,Vocational,Divorced,45000.0,18/12/2020,48,1,0,3,BR001
CUST002645,Susan,Garcia,45,f,USA,High School,Single,,16-Jul-2020,53,1,1,1,BR017
CUST001369,David,Johnson,49,f,USA,Master,Single,68800.0,21-Nov-2018,73,0,0,1,BR018
CUST000235,Nancy,Lee,77,F,USA,High School,Married,38700.0,06/10/2019,66,1,0,1,BR001
 cust004699 ,Anthony,Lopez,33,female,USA,Bachelor,Single,76700.0,28/08/2019,64,0,0,2,BR005
CUST000598,Sarah,Lee,52,MALE,USA,Bachelor,Married,76100.0,13-Nov-2018,73,1,0,2,BR002
CUST004970,James,Gonzalez,34,m,USA,High School,Married,32600.0,29/10/2016,98,1,0,3,BR018
CUST002251,Daniel,White,18,M,USA,Bachelor,Single,64800.0,30-Jan-2015,119,1,0,1,BR016
CUST002133,Margaret,Wilson,86,f,USA,,Single,106300.34090467854,20/11/2018,73,1,1,1,BR018
CUST002284,Michael,Martin,39,female,USA,Master,Married,30700.0,14/12/2018,72,0,0,3,BR013
CUST000663,Daniel,Martinez,34,MALE,USA,Master,Single,86000.0,2024-07-29,5,1,0,2,BR008
CUST000203,Karen,Brown,45,F,USA,Bachelor,Single,100476.49701147032,08/11/2022,25,1,1,1,BR009
CUST002286,Sandra,Ramirez,59,female,USA,High School,Single,37200.0,08/15/2024,4,1,1,1,BR007
CUST004775,Jennifer,Hernandez,46,f,USA,Bachelor,Divorced,33600.0,15/10/2015,110,0,1,3,BR018
CUST004428,Mary,Miller,57,F,USA,Bachelor,Single,113700.0,10-Oct-2021,38,1,0,2,BR011
CUST002562,William,Jackson,55,other,USA,High School,Married,104900.0,05/04/2017,92,0,1,1,BR002
CUST003521,Mary,Garcia,68,Female,USA,High School,Widowed,79500.0,2020-03-23,57,1,0,3,BR011
CUST000780,James,Williams,43,MALE,USA,Vocational,Single,81400.0,2020-06-03,54,1,1,1,BR016
CUST003465,Robert,Lewis,25,M,USA,Master,Married,,17-Jan-2024,11,1,1,1,BR003
CUST004567,William,Lee,32,f,USA,Master,Single,61900.0,24/09/2018,75,1,1,1,BR005
CUST004634,Donald,Thompson,45,m,USA,High School,Single,36300.0,18/03/2021,45,1,1,2,BR017
CUST003283,Nancy,Lopez,38,m,USA,Master,Married,51300.0,19/12/2015,108,1,0,1,BR019
CUST004895,Betty,Thompson,77,M,USA,High School,Married,97100.0,2017/10/27,86,0,1,3,BR016
CUST000686,Joseph,Gonzalez,33,F,USA,Bachelor,Married,37500.0,2022/11/16,25,1,1,3,BR007
CUST003255,Jessica,Garcia,38,m,USA,High School,Married,124000.0,2022/01/13,35,1,1,3,BR014
CUST002816,Barbara,Garcia,43,female,USA,Bachelor,Single,28900.0,2019-11-27,61,1,0,2,BR012
CUST004534,Jennifer,Lee,30,Male,USA,High School,Single,24200.0,09/09/2021,39,1,1,2,BR005
CUST002172,Matthew,Lewis,49,f,USA,Bachelor,Single,71600.0,2019-07-18,65,1,0,2,BR010
CUST004757,Jennifer,Robinson,30,female,USA,Vocational,Married,,27/08/2024,4,1,0,2,BR009
CUST001851,Joseph,Anderson,55,F,USA,Bachelor,Single,63400.0,2015-07-05,113,1,0,2,BR011
CUST000488,Mary,Ramirez,40,Male,USA,,Single,81200.0,05/31/2018,79,1,0,2,BR017
CUST001689,Lisa,Ramirez,19,male,USA,Master,Single,72200.0,25-Feb-2018,82,1,0,2,BR014
CUST002231,Sandra,Perez,63,Female,USA,Master,Divorced,42200.0,2022/05/28,31,0,0,4,BR006
CUST003351,Betty,Thomas,44,FEMALE,USA,Vocational,Single,,08/04/2017,92,1,0,2,BR012
CUST002321,Jessica,White,31,FEMALE,USA,Master,Single,31300.0,22-Nov-2015,109,0,1,2,BR010
CUST000783,Betty,Perez,53,Female,USA,Bachelor,Married,29400.0,2022-10-29,26,1,0,2,BR016
CUST000522,Matthew,Robinson,31,FEMALE,USA,Master,Married,49900.0,28/01/2021,47,0,1,1,BR015
CUST000523,Donald,Miller,38,male,USA,Master,Divorced,71800.0,13-Aug-2016,100,0,1,2,BR020
CUST002909,William,Moore,30,f,USA,,Married,,20-Jun-2017,90,1,1,1,BR020
CUST004052,Karen,Lee,61,MALE,USA,Vocational,,52700.0,21/05/2016,103,0,1,1,BR006
CUST002399,Jessica,Brown,18,Male,USA,High School,Married,69100.0,14/05/2020,55,1,1,1,BR010
CUST002208,Susan,Brown,44,m,USA,Master,Single,75500.0,08-May-2021,43,1,1,1,BR009
CUST003568,Christopher,Harris,48,Female,USA,High School,Married,36800.0,2017-06-29,90,1,0,1,BR013
CUST004252,Mark,Taylor,62,F,USA,High School,Married,73200.0,2020-06-12,54,0,1,2,BR013
CUST003832,Daniel,Wilson,44,Male,USA,PhD,Single,116100.0,2021/02/08,46,1,1,2,BR015
CUST002893,Jennifer,Garcia,60,female,USA,Bachelor,Single,65200.0,27-Jul-2015,113,1,1,4,BR012
CUST001512,Jessica,Robinson,18,m,USA,High School,Single,,28/04/2022,32,0,0,2,BR020
CUST001883,Mary,Martinez,28,Female,USA,,Married,63600.0,2020/09/26,51,0,1,2,BR010
CUST000652,Sandra,Taylor,45,OTHER,USA,Master,Divorced,49200.0,2023-02-19,22,0,1,1,BR011
CUST002857,Susan,Jackson,53,f,USA,Bachelor,Single,95500.0,2018-04-07,80,1,0,1,BR019
CUST003173,David,Sanchez,34,f,USA,High School,Married,35800.0,2020/11/04,49,1,0,1,BR005
CUST000370,Margaret,Gonzalez,38,m,USA,,Single,40800.0,2020-12-07,48,1,0,2,BR020
CUST004498,David,Robinson,30,Male,USA,Bachelor,Married,126400.0,2021-05-29,43,1,0,1,BR008
CUST000119,Anthony,Martin,35,MALE,USA,Master,Single,46200.0,06/15/2017,90,1,1,3,BR010
CUST003408,Thomas,Johnson,59,m,USA,High School,Married,52400.0,2020/11/25,49,1,0,2,BR014
CUST003117,Mary,Thompson,44,FEMALE,USA,Master,Married,85300.0,13-May-2020,55,0,1,3,BR013
CUST002217,Robert,Gonzalez,47,female,USA,Master,Married,57500.0,13/12/2019,60,1,0,4,BR010
CUST003634,Daniel,Anderson,35,FEMALE,USA,Bachelor,,63200.0,10/31/2017,86,1,1,3,BR005
 cust001614 ,Michael,Robinson,63,female,USA,High School,Married,51300.0,12/30/2020,48,0,1,1,BR014
CUST002989,Sandra,White,57,MALE,USA,Bachelor,Single,40100.0,10/11/2022,25,0,1,2,BR011
CUST000963,Christopher,Robinson,48,F,USA,Bachelor,Single,25600.0,04-Jan-2017,95,0,1,2,BR010
CUST002511,Karen,Rodriguez,42,Female,USA,High School,Single,118200.0,20-Sep-2019,63,1,0,1,BR017
CUST003639,Steven,Rodriguez,66,Male,USA,Vocational,Married,31200.0,2015-01-23,119,1,1,1,BR011
CUST002894,Michael,Garcia,37,f,USA,Bachelor,Divorced,52200.0,2017-05-27,91,1,1,2,BR007
CUST004162,Karen,Garcia,54,M,USA,Master,Divorced,43200.0,16-Jan-2017,95,1,1,2,BR016
CUST003114,Robert,Brown,53,Male,USA,Master,Single,58900.0,01/29/2016,107,1,1,3,BR014
CUST002416,Michael,Gonzalez,62,m,USA,Master,Single,58000.0,2023/05/15,19,1,1,2,BR012
 cust004712 ,Lisa,Johnson,31,M,USA,Master,Married,48500.0,04/20/2022,32,0,1,1,BR015
CUST004509,Daniel,Williams,41,M,USA,High School,Single,49800.0,18-Aug-2022,28,0,0,1,BR005
CUST002186,Robert,Lopez,18,MALE,USA,Bachelor,Single,75300.0,06/11/2023,18,1,0,2,BR016
CUST002576,Donald,Sanchez,60,f,USA,Bachelor,Single,48500.0,06/02/2016,106,1,0,2,BR007
CUST002568,Mary,Hernandez,31,Female,USA,Bachelor,Married,64900.0,31/07/2019,65,0,1,1,BR008
CUST002038,Daniel,Smith,52,m,USA,High School,Single,53100.0,2017-08-07,88,1,1,1,BR008
CUST004316,Sandra,Wilson,38,M,USA,High School,Divorced,83800.0,10/03/2019,69,1,1,2,BR020
CUST000773,Barbara,Garcia,72,Male,USA,Bachelor,Divorced,33000.0,12/02/2020,58,1,1,4,BR001
CUST001285,Sarah,Rodriguez,49,female,USA,Master,Married,31800.0,02/06/2015,118,1,1,3,BR003
CUST004904,Mary,Moore,29,Female,USA,Bachelor,,44400.0,14-Apr-2023,20,1,0,1,BR004
CUST004796,Karen,Jones,25,M,USA,High School,Single,41400.0,2021-02-18,46,0,1,1,BR003
CUST002588,Sandra,White,49,MALE,USA,Master,Married,69400.0,27-Feb-2024,10,0,0,1,BR018
CUST004632,William,Lewis,36,MALE,USA,PhD,Widowed,102000.0,06/18/2018,78,0,1,1,BR017
CUST001415,Sarah,Garcia,48,Female,USA,High School,Widowed,31800.0,2016/01/19,107,0,1,2,BR019
CUST001235,Jennifer,Jackson,61,m,USA,,Married,,15/10/2020,50,1,0,2,BR002
CUST002766,Susan,Ramirez,85,other,USA,Vocational,Divorced,31200.0,2017/05/18,91,0,1,2,BR011
CUST000436,Karen,White,23,male,USA,Vocational,Married,41700.0,30-Apr-2018,80,1,1,3,BR019
CUST001675,Karen,Brown,35,male,USA,Bachelor,Married,37400.0,30-Jun-2021,42,1,1,1,BR005
CUST000366,Joseph,Robinson,80,F,USA,Bachelor,Married,67000.0,31/07/2018,77,0,0,2,BR009
CUST004633,William,Smith,58,Male,USA,High School,Married,59000.0,03/06/2021,45,0,0,3,BR013
CUST000232,Mary,Davis,44,MALE,USA,High School,Married,49400.0,09-Oct-2019,62,0,1,1,BR013
CUST004322,Mary,Jackson,27,male,USA,Master,Married,50900.0,2022/03/31,33,1,1,1,BR018
CUST000148,Betty,Johnson,60,female,USA,Bachelor,Married,57100.0,2023-03-08,21,1,0,1,BR009
CUST004454,Richard,Gonzalez,36,female,USA,High School,Married,89000.0,2023/07/15,17,1,1,3,BR004
CUST000408,Richard,Davis,65,MALE,USA,High School,Single,140500.0,2021/05/29,43,1,1,3,BR001
CUST002091,Daniel,Ramirez,49,Male,USA,Bachelor,Single,111800.0,24-Aug-2019,64,1,0,1,BR008
CUST000087,Mark,Garcia,25,FEMALE,USA,Bachelor,Married,,2017-06-22,90,1,0,3,BR012
CUST000845,Anthony,Miller,49,FEMALE,USA,High School,Single,66900.0,2018-09-25,75,0,1,1,BR004
CUST001032,Sarah,Thompson,60,Male,USA,PhD,Divorced,59400.0,24-Feb-2019,70,1,0,2,BR014
CUST003934,William,Lopez,56,female,USA,Bachelor,Married,,2021-07-07,41,1,1,1,BR019
CUST004587,Barbara,White,40,MALE,USA,Bachelor,Widowed,76000.0,08-May-2023,19,0,1,2,BR002
CUST003675,Daniel,Perez,29,FEMALE,USA,Master,Divorced,60400.0,2019-09-04,63,1,0,2,BR014
CUST003884,Michael,Thompson,29,male,USA,High School,Widowed,56200.0,11/17/2021,37,0,1,2,BR003
CUST002723,Anthony,Moore,71,f,USA,Master,Single,49200.0,08/17/2021,40,1,1,1,BR002
CUST000856,James,Rodriguez,57,male,USA,High School,Married,89400.0,03/29/2018,81,1,0,3,BR009
CUST000079,Susan,Ramirez,52,FEMALE,USA,Bachelor,Single,67100.0,2018/07/30,77,1,0,1,BR018
CUST002248,Jennifer,Williams,49,F,USA,Bachelor,Married,,2015/10/07,110,0,1,3,BR019
CUST004626,Karen,Jones,27,male,USA,Master,Divorced,39800.0,23/05/2023,19,1,0,1,BR009
CUST003751,Margaret,Robinson,38,f,USA,High School,Single,42100.0,07/18/2016,101,1,1,1,BR009
CUST004462,Elizabeth,Martinez,34,f,USA,,Single,46600.0,13/03/2017,93,1,1,3,BR007
CUST002985,Sarah,Smith,38,FEMALE,USA,High School,Married,92700.0,10/31/2024,2,1,0,2,BR018
CUST002280,Steven,Thompson,21,FEMALE,USA,Bachelor,Single,42500.0,22/04/2020,56,0,1,1,BR006
CUST004467,Mark,Thompson,49,MALE,USA,High School,Divorced,52400.0,28-Sep-2020,51,1,0,3,BR018
CUST004211,Anthony,Harris,69,Male,USA,Bachelor,Single,61000.0,26/05/2015,115,1,0,1,BR014
CUST003968,Jennifer,Sanchez,41,MALE,USA,High School,,42100.0,08-Nov-2016,97,0,0,2,BR008
CUST003517,Mary,Martin,51,M,USA,Bachelor,Married,49800.0,07/07/2020,53,1,1,4,BR006
CUST002177,Mark,Martinez,43,m,USA,High School,Single,,14-Jul-2019,65,1,0,1,BR011
CUST000425,Elizabeth,Wilson,59,F,USA,Vocational,Married,52700.0,10/29/2017,86,1,0,1,BR012
CUST000393,Jessica,Martin,57,f,USA,Bachelor,Divorced,95400.0,22-May-2022,31,1,0,2,BR008
CUST004785,William,Wilson,62,FEMALE,USA,Bachelor,Single,38600.0,2015-07-19,113,1,0,3,BR017
CUST003504,Thomas,Thomas,61,F,USA,Bachelor,Divorced,22700.0,12/04/2020,48,0,1,4,BR013
CUST000105,Daniel,Thomas,46,F,USA,Master,Married,67000.0,2022-06-22,30,1,1,2,BR007
CUST003051,Sandra,Brown,63,male,USA,Vocational,Married,43300.0,08-Aug-2023,16,1,1,1,BR005
CUST002635,Susan,Thomas,67,f,USA,High School,Single,57600.0,10/14/2024,2,1,1,3,BR012
CUST003221,Joseph,Lee,38,M,USA,Bachelor,Single,54700.0,2023-07-21,17,1,0,2,BR012
CUST002880,Steven,Johnson,40,m,USA,Vocational,Widowed,88200.0,2017-12-04,84,0,0,1,BR016
CUST001949,Jennifer,Taylor,41,male,USA,Bachelor,Married,83400.0,2016-02-14,106,0,1,3,BR012
CUST001460,Barbara,Jackson,18,M,USA,Bachelor,Divorced,112600.0,11/07/2018,73,1,0,2,BR008
CUST004688,Lisa,Hernandez,44,FEMALE,USA,Master,Married,59500.0,18/01/2021,47,0,0,1,BR015
CUST002874,Mark,Harris,62,Male,USA,PhD,Married,73200.0,03/11/2019,61,1,1,3,BR011
CUST004499,Sarah,Clark,31,f,USA,Master,Married,51900.0,06/25/2019,66,1,0,2,BR007
CUST004849,Elizabeth,Robinson,37,F,USA,,Single,53900.0,2016-02-10,106,1,0,1,BR006
CUST001588,Margaret,Martinez,49,female,USA,High School,Married,103000.0,2019-04-13,68,1,1,1,BR020
CUST003754,Margaret,White,54,MALE,USA,Bachelor,Married,45200.0,2024/05/25,7,1,0,2,BR013
CUST001732,Linda,Jones,67,female,USA,Bachelor,Married,52700.0,2019/02/19,70,0,1,1,BR014
CUST004824,Robert,Martin,33,Female,USA,Bachelor,Single,85500.0,2018-06-30,78,0,1,1,BR004
CUST003808,Jennifer,White,48,f,USA,High School,Married,68800.0,26/04/2023,20,0,0,4,BR008
CUST004482,Sandra,Wilson,31,m,USA,,Married,50900.0,12/07/2016,101,0,0,4,BR016
CUST001792,Jennifer,Rodriguez,52,male,USA,Master,Divorced,,05/30/2023,19,1,0,1,BR004
CUST002356,Christopher,Wilson,67,female,USA,High School,Single,53900.0,05-Jun-2021,42,1,1,1,BR017
CUST001941,Robert,Davis,46,male,USA,Bachelor,Single,74900.0,2017/06/16,90,1,0,2,BR009
 cust000703 ,Mark,Sanchez,29,Female,USA,Vocational,Single,48500.0,2020/12/04,48,1,1,1,BR013
CUST002443,Nancy,Clark,53,Male,USA,High School,Married,103300.0,11/23/2023,13,0,0,2,BR017
CUST003130,Jessica,Brown,75,male,USA,High School,Divorced,27800.0,21/02/2022,34,1,1,3,BR019
CUST000497,Christopher,Miller,81,FEMALE,USA,Bachelor,Married,68700.0,23/01/2019,71,1,0,1,BR019
CUST000465,Mark,Lopez,54,Female,USA,Bachelor,Single,17300.0,12/12/2016,96,1,0,1,BR002
CUST002754,Lisa,Wilson,58,m,USA,Bachelor,Married,52900.0,2024/06/05,6,1,0,1,BR015
CUST004388,Robert,Harris,38,Female,USA,High School,Married,74100.0,14-Aug-2017,88,1,1,2,BR009
CUST000173,Patricia,Wilson,39,F,USA,Master,Married,78800.0,2018/10/13,74,1,1,4,BR007
CUST004032,Sarah,Brown,43,Male,USA,Bachelor,Divorced,64900.0,13-Jul-2021,41,1,1,1,BR003
CUST004856,Karen,Hernandez,46,Female,USA,Bachelor,Widowed,57500.0,11-May-2016,103,1,1,2,BR009
CUST002541,William,Lewis,20,F,USA,High School,Divorced,81800.0,10/09/2021,38,1,0,2,BR007
CUST004613,Susan,Moore,46,male,USA,High School,Married,49900.0,06/02/2020,58,1,0,2,BR019
CUST004327,Mark,Lopez,47,female,USA,Master,Divorced,87100.0,2019/07/21,65,1,1,1,BR015
CUST002261,Susan,Smith,51,male,USA,Master,Single,60900.0,20/06/2020,54,1,0,1,BR017
CUST002113,Steven,Perez,33,female,USA,Bachelor,Divorced,,08/06/2023,16,0,0,1,BR009
CUST000901,Betty,Anderson,34,female,USA,Bachelor,Married,82900.0,28-Jun-2019,66,0,0,3,BR002
CUST001447,Nancy,Gonzalez,79,FEMALE,USA,PhD,Single,74900.0,26/08/2020,52,1,1,1,BR006
CUST003667,Daniel,Gonzalez,29,FEMALE,USA,High School,Divorced,53400.0,19/03/2018,81,1,1,3,BR017
CUST000742,Elizabeth,Martinez,41,Female,USA,High School,Divorced,119500.0,20-Nov-2019,61,1,1,4,BR011
CUST002294,Linda,Taylor,38,M,USA,Bachelor,Single,43400.0,2018/05/06,79,1,1,2,BR011
CUST002453,Mary,Thomas,43,MALE,USA,Bachelor,Single,53200.0,09/08/2020,51,1,1,2,BR018
CUST002687,Nancy,Davis,52,F,USA,Master,Single,52200.0,2019-02-05,70,0,0,1,BR009
